location;didok;geschaeft;kategorie;ebene;bahnhof;offen;url;email;tel;beschreibung;payment_accepted;geo
https://lod.opentransportdata.swiss/place/8503003/geo-k-kiosk-b33d;http://lod.opentransportdata.swiss/didok/8503003;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Zürich Stadelhofen;Sa-So 10:00-19:00;http://www.kkiosk.ch/;;+41 44 252 35 60;Der Shop in Ihrer Nähe mit grossem Pressesortiment, einer vielfältigen Auswahl an Getränken, Snacks, Süsswaren, Tabak, Toto/Lotto und kleinen Geschenken.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548398709154817 47.366788092815675)
https://lod.opentransportdata.swiss/place/8503003/geo-copyquick-6a0a;http://lod.opentransportdata.swiss/didok/8503003;Copy Quick;Dienstleistungen;Untergeschoss;Zürich Stadelhofen;Sa 09:00-18:00;http://www.copy-quick.ch/;stadelhofen@copy-quick.ch;+41 44 252 67 25;In unserer Filiale im Bahnhof Stadelhofen können Sie nicht nur kopieren und ausdrucken, sondern finden auch ein grosses Sortiment an Papeterie- und Schreibwaren.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548476882983149 47.366993131019214)
https://lod.opentransportdata.swiss/place/8503003/geo-ochsner-shoes-8c3f;http://lod.opentransportdata.swiss/didok/8503003;Ochsner Shoes;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Zürich Stadelhofen;So 10:00-18:00;https://www.ochsner-shoes.ch/;;+41 44 252 50 77;Ochsner Shoes steht für stilvolles Shopping. Modische Schuhe für die Familie: elegant, klassisch oder lässig. Das Sortiment lässt keine Wünsche offen.;American Express, Dollar, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.547898570756043 47.36735060478311)
https://lod.opentransportdata.swiss/place/8503003/geo-coop-394a;http://lod.opentransportdata.swiss/didok/8503003;Coop;Lebensmittel / Getränke;Untergeschoss;Zürich Stadelhofen;Mo-Sa 06:00-22:00;http://www.coop.ch/;;+41 44 250 47 80;Ein vielfältiges Angebot für die Verpflegung unterwegs und Produkte für den täglichen Bedarf – von frischen Lebensmitteln bis zu Haushaltsartikeln.;American Express, Dinersclub, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548254649369529 47.3668942231431)
https://lod.opentransportdata.swiss/place/8503003/geo-chicoree-4216;http://lod.opentransportdata.swiss/didok/8503003;Chicorée;Bekleidung;Untergeschoss;Zürich Stadelhofen;Mo-Fr 09:00-20:00;http://www.chicoree.ch/;public@chicoree.ch;+41 43 343 90 49;Chicorée bietet eine vielfältige Auswahl an aktuellen Fashion-Trends, Basics und Accessoires zum besten Preis. Bei jedem Besuch ein einmaliges Shoppingerlebnis.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548381845748168 47.36707519871047)
https://lod.opentransportdata.swiss/place/8503003/geo-chicoree-4216;http://lod.opentransportdata.swiss/didok/8503003;Chicorée;Bekleidung;Untergeschoss;Zürich Stadelhofen;So 11:00-18:00;http://www.chicoree.ch/;public@chicoree.ch;+41 43 343 90 49;Chicorée bietet eine vielfältige Auswahl an aktuellen Fashion-Trends, Basics und Accessoires zum besten Preis. Bei jedem Besuch ein einmaliges Shoppingerlebnis.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548381845748168 47.36707519871047)
https://lod.opentransportdata.swiss/place/8503003/geo-orell-fuessli-23d0;http://lod.opentransportdata.swiss/didok/8503003;Orell Füssli;Bücher / Papeterie / Bilder;Untergeschoss;Zürich Stadelhofen;Sa 09:00-19:00;https://www.orellfuessli.ch/;;+41 44 252 20 33;Ihre Buchwelt mit einer grossen Auswahl an Taschenbüchern sowie Büchern zu Themen wie Kochen, Kinder, Gesundheit und vieles mehr.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.548526256826062 47.36694637838012)
https://lod.opentransportdata.swiss/place/8503003/geo-aufgabezeiten-fluggepaeck-nach-zuerich-flughafen-e64c;http://lod.opentransportdata.swiss/didok/8503003;Aufgabezeiten Fluggepäck nach Zürich Flughafen;SBB Services;Stadtebene;Zürich Stadelhofen;Mo-Fr 07:30-18:00;;;;;;POINT(8.548299256347331 47.36669791986655)
https://lod.opentransportdata.swiss/place/8503003/geo-aufgabezeiten-fluggepaeck-nach-zuerich-flughafen-e64c;http://lod.opentransportdata.swiss/didok/8503003;Aufgabezeiten Fluggepäck nach Zürich Flughafen;SBB Services;Stadtebene;Zürich Stadelhofen;Sa 07:30-17:30;;;;;;POINT(8.548299256347331 47.36669791986655)
https://lod.opentransportdata.swiss/place/8503003/geo-gepaeckaufgabe-a4be;http://lod.opentransportdata.swiss/didok/8503003;Gepäck;SBB Services;Stadtebene;Zürich Stadelhofen;Mo-Fr 07:30-19:30;;;;;;POINT(8.548280023629207 47.366719117326646)
https://lod.opentransportdata.swiss/place/8503003/geo-dhl-pickpost-e694;http://lod.opentransportdata.swiss/didok/8503003;DHL / PickPost;SBB Services;Stadtebene;Zürich Stadelhofen;Sa-So 06:45-18:45;;;;;;POINT(8.548264986577655 47.366664043526164)
https://lod.opentransportdata.swiss/place/8503003/geo-softridge-8b22;http://lod.opentransportdata.swiss/didok/8503003;Softridge;Elektronik / Foto / Musik;Untergeschoss;Zürich Stadelhofen;Mo-Fr 10:00-20:00;http://www.softridge.ch;softridge@softridge.ch;+41 44 252 26 00;Unser Ziel war und ist es, ein möglichst breites Sortiment an Videospielen anzubieten. Dazu zählen die aktuellen Konsolen sowie Retrosysteme.;Maestro, MasterCard, PostFinance;POINT(8.549091303574661 47.36645489331866)
https://lod.opentransportdata.swiss/place/8503003/geo-golden-coffee-024d;http://lod.opentransportdata.swiss/didok/8503003;Golden Coffee;Restaurants / Take-Away;Untergeschoss;Zürich Stadelhofen;So 05:00-23:00;;;+41 44 251 25 11;Getränke und Snacks, Sandwiches und Kaffee zum Mitnehmen für den kleinen Hunger unterwegs.;Dollar, Euro, Pfund;POINT(8.548603656655965 47.366853268280316)
https://lod.opentransportdata.swiss/place/8503006/geo-negishi-sushi-bar-aac4;http://lod.opentransportdata.swiss/didok/8503006;Negishi Sushi Bar;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;So 10:00-22:00;https://www.negishi.ch;oerlikon@negishi.ch;+41 44 525 09 90;Sushi-Spezialitäten frisch zubereitet. Vor Ort oder entscheiden Sie sich für eines der Take-out-Sushi Boxen zum Mitnehmen.;Lunch-Checks, Maestro, MasterCard, PostFinance, Visa;POINT(8.543426085583794 47.41183106307255)
https://lod.opentransportdata.swiss/place/8503006/geo-k-kiosk-f280;http://lod.opentransportdata.swiss/didok/8503006;K Kiosk;Kioske / Tabakwaren;Unterführung;Zürich Oerlikon;Sa 06:00-22:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.545566482755046 47.41243002174142)
https://lod.opentransportdata.swiss/place/8503006/geo-coop-to-go-36e5;http://lod.opentransportdata.swiss/didok/8503006;Coop to go;Lebensmittel / Getränke;Unterführung;Zürich Oerlikon;Mo-Fr 06:00-22:00;http://www.coop.ch/de/einkaufen/coop-to-go.html?WT.mc_id=23008050&WT.srch=1&gclid=Cj0KEQjwxPbHBRCdxJLF3qen3dYBEiQAMRyxS1CQXSkSiWOmrAffTpQUR233zrSp697hPm7jCYTdz8oaAjqX8P8HAQ;;+41 44 213 28 90;Ein vielfältiges Sortiment für die Ausserhausverpflegung mit grosser Auswahl an exklusiven Take-away-Produkten.;;POINT(8.545620344419882 47.41280067085411)
https://lod.opentransportdata.swiss/place/8503006/geo-k-kiosk-f23e;http://lod.opentransportdata.swiss/didok/8503006;K Kiosk;Kioske / Tabakwaren;Unterführung;Zürich Oerlikon;Fr 05:30-22:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543389457251342 47.41188523610529)
https://lod.opentransportdata.swiss/place/8503006/geo-tchibo-faa5;http://lod.opentransportdata.swiss/didok/8503006;Tchibo;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Mo-Fr 07:30-20:00;http://tchibo.ch;;+41 44 313 94 30;"Tchibo verzaubert Sie mit einer innovativen Artikelvielfalt, dem eigenen Kapselkaffeesystem ""Cafissimo"" und feinstem Genuss an der Kaffee Bar.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543274351089874 47.41153640209021)
https://lod.opentransportdata.swiss/place/8503006/geo-drinks-of-the-world-6587;http://lod.opentransportdata.swiss/didok/8503006;Drinks of the World;Lebensmittel / Getränke;Unterführung;Zürich Oerlikon;Mo-So 09:00-22:00;http://www.beerworld.ch/;oerlikon@beerworld.ch;+41 44 212 10 20;Bei Drinks of the World finden Sie neue, trendige Getränke aus aller Welt. Dazu zählen über 555 verschiedene Biere, internationale Weine, am Trend orientierte Spirituosen und unzählige Energy- und Softgetränke.;Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.543394287534563 47.411411817848126)
https://lod.opentransportdata.swiss/place/8503006/geo-baeckerei-hug-324b;http://lod.opentransportdata.swiss/didok/8503006;Bäckerei Hug;Restaurants / Take-Away;Unterführung;Zürich Oerlikon;Mo-Fr 06:00-20:00;http://www.baeckerei-hug.ch;;+41 44 313 94 10;Bei Hug finden Sie Brot, Patisserie, Backwaren – täglich frisch aus unserer Backstube. Zudem gibt es Salate, Birchermüesli und Snacks für die Verpflegung unterwegs.;American Express, Euro, Maestro, MasterCard, PostFinance, V Pay, Visa;POINT(8.545600548359076 47.4123263718516)
https://lod.opentransportdata.swiss/place/8503006/geo-5asec-914b;http://lod.opentransportdata.swiss/didok/8503006;5àSec;Dienstleistungen;Unterführung;Zürich Oerlikon;Mo-Fr 07:00-20:00;http://www.5asec.ch/;;;Ob Anzüge, Abendkleider, Hemden und Leder – 5àSec pflegt, was Sie lieben. Damit Sie noch lange Freude an Ihren Lieblingsstücken haben.;American Express, Maestro, MasterCard, PostFinance, Visa;POINT(8.543320797227583 47.4114860769748)
https://lod.opentransportdata.swiss/place/8503006/geo-blume-3000-2697;http://lod.opentransportdata.swiss/didok/8503006;Blume 3000;Blumen;Unterführung;Zürich Oerlikon;Mo-Fr 07:00-20:00;http://www.blume3000.ch/;oerlikon@blume3000.ch;+41 44 313 94 87;Alles frisch gilt hier für die Blumen ebenso wie für die floristischen Ideen und den Service. Für zeitgemässe Floristik.;American Express, Dinersclub, Euro, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.543085643971478 47.41171230062111)
https://lod.opentransportdata.swiss/place/8503006/geo-brasserie-oerlikon-18e4;http://lod.opentransportdata.swiss/didok/8503006;Brasserie Oerlikon;Restaurants / Take-Away;Stadtebene;Zürich Oerlikon;Sa 07:00-00:00;https://www.brasserie-oerlikon.ch;info@brasserie-oerlikon.ch;+41 44 217 15 15;Geniessen Sie landestypische Spezialitäten in gemütlichem Umfeld. Wählen Sie dazu ein Bier aus den über 100 Biersorten.;American Express, Euro, JCB, Lunch-Checks, Maestro, MasterCard, PostFinance, Reka Card, Unionpay, V Pay, Visa;POINT(8.544356138902733 47.41156110201436)
https://lod.opentransportdata.swiss/place/8503006/geo-laeckerli-huus-2caf;http://lod.opentransportdata.swiss/didok/8503006;Läckerli Huus;Lebensmittel / Getränke;Unterführung;Zürich Oerlikon;Mo-Fr 09:00-20:00;http://www.laeckerli-huus.ch/;Messekasse3@laeckerli-huus.ch;+41 76 417 18 48;Basler Läckerli, Speziälitäten. Entdecken Sie das berühmte Original Basler Läckerli und seine Variationen, feinste Schokoladenträume sowie eine Fülle von weiteren Köstlichkeiten.;American Express, Dinersclub, Euro, JCB, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.543613101380593 47.41158523470904)
https://lod.opentransportdata.swiss/place/8503006/geo-royal-doener-79fb;http://lod.opentransportdata.swiss/didok/8503006;Little Istanbul;Restaurants / Take-Away;Stadtebene;Zürich Oerlikon;So 12:00-20:00;http://www.little-istanbul.ch;eat-oerlikon@little-istanbul.ch;+41 43 333 40 10;Coming soon - little istanbul!;;POINT(8.54488437389323 47.41159598805398)
https://lod.opentransportdata.swiss/place/8503006/geo-import-parfumerie-d8da;http://lod.opentransportdata.swiss/didok/8503006;Import Parfumerie;Gesundheit / Körperpflege;Unterführung;Zürich Oerlikon;Sa-So 09:00-19:00;https://www.impo.ch/;;+41 44 213 28 70;Markenprodukte zu Tiefpreisen und eine umfassende Beratung sind unsere Stärken. Unsere attraktiven Promotionen machen regelmässige Besuche lohnenswert.;American Express, Euro, Maestro, MasterCard, Paycard, PostFinance, Twint, Visa;POINT(8.54321844725282 47.41159859360638)
https://lod.opentransportdata.swiss/place/8503006/geo-the-butcher-034f;http://lod.opentransportdata.swiss/didok/8503006;The Butcher;Restaurants / Take-Away;Stadtebene;Zürich Oerlikon;Sa-So 10:00-19:00;https://www.butcher.ch/;oerlikon@butcher.ch;;"THE BUTCHER – FEEL THE MEAT
Mit viel Liebe und Leidenschaft für gutes Essen wird jeder Burger im The Butcher frisch für dich zubereitet. Nebst einem breiten Angebot an frischen Fleisch-Burgern und leckeren Fries, bietet The Butcher auch für Vegetarier und Veganer eine abwechslungsreiche Auswahl an Burgern an. Ebenfalls stehen auch spezielle glutenfreie Buns zur Auswahl.";American Express, Apple Pay, Lunch-Checks, Maestro, MasterCard, PostFinance, SamusungPay, Visa;POINT(8.543407420169641 47.411239794185995)
https://lod.opentransportdata.swiss/place/8503006/geo-confiserie-spruengli-1d51;http://lod.opentransportdata.swiss/didok/8503006;Confiserie Sprüngli;Lebensmittel / Getränke;Stadtebene;Zürich Oerlikon;Sa 08:00-19:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 43 300 63 00;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.543941704555905 47.41140432421233)
https://lod.opentransportdata.swiss/place/8503010/geo-baeckerei-jung-2a31;http://lod.opentransportdata.swiss/didok/8503010;Bäckerei Jung;Lebensmittel / Getränke;Stadtebene;Zürich Enge;Mo-Fr 06:00-19:30;http://www.jung.ag;enge@jung.ag;+41 44 201 70 32;Bei uns finden Sie Brot, Patisserie, Backwaren – täglich frisch aus unserer Backstube. Zudem gibt es Salate, Birchermüesli und Snacks für die Verpflegung unterwegs.;Dollar, Euro, Maestro, MasterCard, Pfund, PostFinance, Visa;POINT(8.530951099168584 47.36422259655083)
https://lod.opentransportdata.swiss/place/8503010/geo-gepaeckaufgabe-6dc8;http://lod.opentransportdata.swiss/didok/8503010;Gepäck;SBB Services;Stadtebene;Zürich Enge;Mo-Fr 07:00-19:00;;;;;;POINT(8.531041297026455 47.36452387485118)
https://lod.opentransportdata.swiss/place/8503010/geo-press-and-books-d008;http://lod.opentransportdata.swiss/didok/8503010;Press & Books;Bücher / Papeterie / Bilder;Stadtebene;Zürich Enge;Mo-Sa 06:00-21:30;http://www.pressbooks.ch/;info@pressbooks.ch;+41 43 243 07 46;Süssigkeiten, Getränke, Tabak, Lotto und das umfangreichste Angebot an Zeitungen und Zeitschriften. Für Reisende, Wartende und Frühaufsteher.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.53097400054584 47.36438800470508)
https://lod.opentransportdata.swiss/place/8503010/geo-aperto-4af8;http://lod.opentransportdata.swiss/didok/8503010;Coop;Lebensmittel / Getränke;Stadtebene;Zürich Enge;So 10:00-22:00;http://www.coop.ch/;;+41 44 204 97 20;Ein vielfältiges Angebot für die Verpflegung unterwegs und Produkte für den täglichen Bedarf – von frischen Lebensmitteln bis zu Haushaltsartikeln.;American Express, Dollar, Euro, Maestro, MasterCard, Pfund, PostFinance, Visa;POINT(8.530842907621187 47.36457404709686)
https://lod.opentransportdata.swiss/place/8503010/geo-mcdonalds-c9cd;http://lod.opentransportdata.swiss/didok/8503010;McDonald's;Restaurants / Take-Away;Stadtebene;Zürich Enge;Sa 09:00-05:00;https://www.mcdonalds.ch/;;+41 44 280 09 42;Ein herzhaftes Mittagessen oder ein Nachmittags-Snack? Zwischenmahlzeiten und komplette Menüs finden Sie bei McDonald's.;American Express, Dollar, Euro, Lunch-Checks, Maestro, MasterCard, Pfund, PostFinance, Reka, Visa;POINT(8.531293209013434 47.36484387699333)
https://lod.opentransportdata.swiss/place/8503010/geo-confiserie-spruengli-174b;http://lod.opentransportdata.swiss/didok/8503010;Confiserie Sprüngli;Lebensmittel / Getränke;Stadtebene;Zürich Enge;Sa 08:00-18:00;http://www.spruengli.ch/;bestell-service@spruengli.ch;+41 44 201 63 84;Die Confiserie Sprüngli steht für Tradition seit 1836. Das Schweizer Familienunternehmen verspricht unvergessliche Genussmomente.;;POINT(8.5313640219797 47.3646744088318)
https://lod.opentransportdata.swiss/place/8503010/geo-brezelkoenig-8189;http://lod.opentransportdata.swiss/didok/8503010;Brezelkönig;Restaurants / Take-Away;Stadtebene;Zürich Enge;Sa 09:00-18:00;http://www.brezelkoenig.ch/;info@brezelkoenig.ch;+41 41 289 64 64;Duftende, köstliche Brezel – ein Hochgenuss! Auch die Sandwiches, Hot Dogs und süssen Brezel machen Appetit.;American Express, Euro, Lunch-Checks, Maestro, MasterCard, PostFinance, Ticket Restaurant, Unionpay, V Pay, Visa;POINT(8.531123920063616 47.36470585646252)
https://lod.opentransportdata.swiss/place/8503010/geo-brezelkoenig-8189;http://lod.opentransportdata.swiss/didok/8503010;Brezelkönig;Restaurants / Take-Away;Stadtebene;Zürich Enge;So 10:00-18:00;http://www.brezelkoenig.ch/;info@brezelkoenig.ch;+41 41 289 64 64;Duftende, köstliche Brezel – ein Hochgenuss! Auch die Sandwiches, Hot Dogs und süssen Brezel machen Appetit.;American Express, Euro, Lunch-Checks, Maestro, MasterCard, PostFinance, Ticket Restaurant, Unionpay, V Pay, Visa;POINT(8.531123920063616 47.36470585646252)
https://lod.opentransportdata.swiss/place/8503010/geo-migros-c125;http://lod.opentransportdata.swiss/didok/8503010;Migros;Lebensmittel / Getränke;Stadtebene;Zürich Enge;Sa-So 08:00-20:00;http://www.migros.ch;;+41 44 202 34 84;Hier finden Sie praktisch alles, was man im Alltag so braucht: Lebensmittel, Frischwaren, Haushalts- und Papeterieartikel und Unzähliges mehr.;American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(8.530882645017691 47.36411901409223)
https://lod.opentransportdata.swiss/place/8503125/geo-k-kiosk-a25b;http://lod.opentransportdata.swiss/didok/8503125;K Kiosk;Kioske / Tabakwaren;Stadtebene;Uster;Mo-Fr 05:15-22:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht";;POINT(8.718343772603966 47.35050747087967)
https://lod.opentransportdata.swiss/place/8503125/geo-au-bijou-3b43;http://lod.opentransportdata.swiss/didok/8503125;Au Bijou;Dienstleistungen;2. Obergeschoss;Uster;Di-Do 09:00-12:00;http://aubijou.ch;aubijou@swissonline.ch;+41 44 940 80 86;;;POINT(8.71744407769755 47.35090485284767)
